,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
弧顶,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
漫长,26.0,10.0,25.0,18.0,17.0,6.0,9.0,96.0,35.0,45.0
运气,8.0,5.0,21.0,3.0,26.0,1.0,1.0,85.0,121.0,47.0
场场,0.0,0.0,0.0,0.0,2.0,0.0,0.0,63.0,4.0,9.0
飞人,0.0,1.0,0.0,0.0,5.0,0.0,1.0,63.0,0.0,9.0
训练馆,0.0,0.0,1.0,0.0,3.0,0.0,2.0,59.0,0.0,7.0
强硬派,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0
攻击力,0.0,1.0,0.0,5.0,0.0,0.0,1.0,65.0,332.0,1.0
两球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
气势,5.0,16.0,7.0,35.0,3.0,11.0,13.0,86.0,63.0,64.0
先锋报,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
美金,2.0,7.0,13.0,9.0,10.0,3.0,14.0,70.0,4.0,26.0
结局,12.0,5.0,12.0,9.0,7.0,0.0,5.0,89.0,70.0,154.0
篮球联赛,0.0,0.0,2.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0
草头,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0
网队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
反观,16.0,12.0,1.0,0.0,5.0,1.0,0.0,72.0,5.0,25.0
干拔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0
巅峰期,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,1.0
单手,0.0,0.0,3.0,5.0,0.0,12.0,0.0,66.0,4.0,3.0
软肋,2.0,1.0,1.0,2.0,5.0,11.0,3.0,67.0,2.0,7.0
州立大学,0.0,0.0,1.0,5.0,51.0,0.0,5.0,66.0,0.0,1.0
小个子,0.0,0.0,5.0,3.0,0.0,0.0,0.0,61.0,1.0,1.0
名帅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
土耳其队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0
起码,12.0,26.0,39.0,19.0,29.0,3.0,5.0,85.0,8.0,49.0
训练场,0.0,1.0,3.0,0.0,1.0,0.0,1.0,61.0,1.0,1.0
哨兵,0.0,2.0,2.0,0.0,0.0,2.0,0.0,76.0,5.0,0.0
喷气机,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
杀伤力,10.0,3.0,6.0,16.0,1.0,6.0,14.0,72.0,41.0,10.0
接班人,0.0,2.0,3.0,3.0,0.0,0.0,15.0,68.0,1.0,26.0
体育局,0.0,0.0,9.0,0.0,25.0,0.0,0.0,60.0,1.0,0.0
个胜场,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
扣篮王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
军团,22.0,9.0,0.0,7.0,5.0,1.0,8.0,79.0,269.0,77.0
终极,1.0,22.0,1.0,21.0,6.0,17.0,4.0,68.0,228.0,96.0
收视率,0.0,0.0,0.0,3.0,0.0,0.0,1.0,60.0,1.0,100.0
重任,10.0,2.0,8.0,7.0,5.0,6.0,23.0,77.0,18.0,28.0
白人,0.0,0.0,3.0,3.0,14.0,0.0,1.0,75.0,1.0,10.0
潜质,12.0,1.0,1.0,8.0,29.0,0.0,3.0,62.0,4.0,23.0
电视转播,0.0,0.0,2.0,2.0,0.0,0.0,6.0,53.0,0.0,4.0
野兽,0.0,0.0,7.0,5.0,2.0,0.0,0.0,75.0,27.0,37.0
困境,32.0,28.0,24.0,3.0,25.0,0.0,26.0,82.0,11.0,33.0
生死战,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
凯队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0
梅因,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
攻势,13.0,4.0,14.0,6.0,2.0,1.0,6.0,76.0,12.0,20.0
邀请赛,0.0,7.0,0.0,0.0,2.0,0.0,0.0,57.0,7.0,1.0
代价,31.0,22.0,41.0,22.0,26.0,6.0,37.0,84.0,27.0,40.0
黑人,0.0,0.0,5.0,11.0,3.0,2.0,4.0,78.0,1.0,97.0
篮管,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
皇马,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,3.0
开花,15.0,4.0,1.0,5.0,9.0,0.0,3.0,75.0,7.0,14.0
画报,0.0,1.0,44.0,6.0,0.0,0.0,0.0,60.0,0.0,10.0
硬性,8.0,9.0,6.0,1.0,15.0,0.0,3.0,63.0,3.0,1.0
帅位,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
母校,0.0,0.0,17.0,0.0,34.0,0.0,6.0,56.0,0.0,15.0
漏洞,34.0,18.0,60.0,5.0,46.0,2.0,37.0,69.0,10.0,3.0
评论员,3.0,13.0,2.0,0.0,3.0,0.0,6.0,66.0,4.0,8.0
次轮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0
队里,0.0,1.0,9.0,1.0,0.0,0.0,0.0,67.0,6.0,5.0
小球员,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
好事,27.0,22.0,43.0,42.0,38.0,1.0,28.0,80.0,38.0,59.0
压制,21.0,9.0,1.0,5.0,1.0,1.0,7.0,78.0,31.0,12.0
征程,1.0,4.0,2.0,1.0,8.0,0.0,8.0,58.0,99.0,7.0
侧翼,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0
美媒体,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,1.0
过球,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0
教鞭,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0
篮球赛,0.0,0.0,3.0,1.0,2.0,0.0,0.0,52.0,0.0,3.0
国手,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0
打板,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0
淘汰赛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,66.0,2.0
直言,36.0,20.0,17.0,5.0,14.0,0.0,26.0,69.0,0.0,166.0
僵局,2.0,2.0,5.0,2.0,2.0,0.0,4.0,59.0,0.0,3.0
魔队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
嘘声,0.0,0.0,2.0,0.0,0.0,0.0,4.0,50.0,0.0,5.0
巡回赛,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0
经验丰富,33.0,5.0,15.0,3.0,19.0,1.0,11.0,61.0,15.0,11.0
场球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0
季票,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
短板,14.0,23.0,0.0,1.0,7.0,0.0,7.0,53.0,0.0,2.0
高手,42.0,9.0,46.0,39.0,29.0,16.0,0.0,67.0,576.0,151.0
违例,0.0,0.0,0.0,2.0,0.0,0.0,5.0,46.0,1.0,2.0
球市,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
篮球迷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0
急需,15.0,9.0,42.0,7.0,42.0,2.0,40.0,64.0,15.0,5.0
大叔,0.0,0.0,5.0,6.0,26.0,0.0,0.0,61.0,48.0,126.0
进入状态,3.0,0.0,0.0,5.0,6.0,0.0,0.0,43.0,1.0,9.0
差点,2.0,3.0,71.0,8.0,13.0,0.0,7.0,69.0,19.0,76.0
名气,10.0,3.0,13.0,5.0,22.0,1.0,1.0,59.0,13.0,73.0
蜂王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0
全胜,12.0,0.0,1.0,2.0,1.0,0.0,1.0,56.0,3.0,2.0
教练员,0.0,0.0,1.0,0.0,14.0,0.0,3.0,52.0,0.0,1.0
布置,5.0,53.0,42.0,19.0,30.0,13.0,20.0,75.0,19.0,24.0
胜者,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,3.0
事儿,4.0,23.0,56.0,30.0,22.0,2.0,2.0,80.0,27.0,74.0
肥仔,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0
助攻王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
篮联,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0
宣告,29.0,12.0,49.0,11.0,7.0,4.0,17.0,70.0,15.0,46.0
训练课,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0
金童,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0
纹身,0.0,0.0,0.0,11.0,2.0,0.0,0.0,49.0,4.0,15.0
性骨折,0.0,0.0,6.0,3.0,0.0,0.0,1.0,43.0,0.0,0.0
笑容,4.0,8.0,65.0,49.0,11.0,14.0,12.0,71.0,9.0,123.0
威力,10.0,5.0,35.0,7.0,7.0,5.0,9.0,68.0,112.0,40.0
两连败,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0
弱旅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
力压,8.0,8.0,0.0,5.0,0.0,0.0,1.0,43.0,4.0,26.0
战斗力,4.0,1.0,1.0,0.0,2.0,0.0,38.0,62.0,101.0,5.0
赛制,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,14.0,5.0
亲口,1.0,1.0,4.0,3.0,0.0,0.0,4.0,54.0,5.0,26.0
铁血,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,148.0,36.0
强力,20.0,9.0,5.0,54.0,4.0,16.0,11.0,63.0,326.0,21.0
场馆,0.0,30.0,0.0,0.0,2.0,1.0,21.0,50.0,12.0,3.0
纵观,36.0,26.0,1.0,13.0,29.0,5.0,3.0,57.0,13.0,30.0
前任,10.0,4.0,22.0,5.0,3.0,0.0,23.0,56.0,1.0,38.0
内心,3.0,29.0,86.0,83.0,47.0,3.0,19.0,70.0,51.0,266.0
不容,17.0,10.0,5.0,12.0,13.0,9.0,27.0,62.0,13.0,22.0
大局观,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,3.0
外教,0.0,0.0,6.0,0.0,11.0,0.0,0.0,42.0,0.0,1.0
三分王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
灌篮,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,10.0
足坛,0.0,0.0,3.0,3.0,0.0,0.0,0.0,50.0,1.0,0.0
篮框,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
猛龙队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
内外线,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
特派记者,0.0,0.0,18.0,0.0,10.0,0.0,8.0,42.0,1.0,24.0
地步,17.0,11.0,26.0,18.0,14.0,5.0,5.0,64.0,7.0,26.0
积分榜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,0.0
国字号,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
逊色,37.0,3.0,0.0,7.0,3.0,10.0,2.0,51.0,6.0,25.0
抓住机会,13.0,5.0,3.0,3.0,10.0,1.0,1.0,45.0,11.0,1.0
运动战,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0
假摔,0.0,1.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
哑火,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0
拿球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
金钱,3.0,6.0,49.0,18.0,43.0,2.0,33.0,59.0,362.0,76.0
软蛋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
代言人,2.0,21.0,10.0,41.0,5.0,5.0,5.0,50.0,53.0,140.0
策应,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0
终结者,3.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,16.0,136.0
榜样,3.0,17.0,11.0,11.0,31.0,1.0,21.0,52.0,5.0,37.0
竞争者,9.0,3.0,1.0,0.0,5.0,2.0,4.0,48.0,7.0,19.0
邮报,0.0,1.0,17.0,17.0,14.0,0.0,2.0,44.0,0.0,27.0
小球,0.0,0.0,1.0,4.0,0.0,0.0,2.0,44.0,13.0,2.0
豪言,1.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,3.0,4.0
体格,0.0,0.0,3.0,9.0,2.0,0.0,3.0,46.0,11.0,5.0
新教练,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
身体状况,0.0,2.0,28.0,38.0,14.0,0.0,14.0,44.0,0.0,11.0
王牌,11.0,8.0,0.0,6.0,9.0,3.0,2.0,47.0,22.0,24.0
攻击性,5.0,1.0,7.0,7.0,14.0,0.0,2.0,42.0,7.0,6.0
排位,7.0,5.0,0.0,0.0,11.0,0.0,0.0,39.0,5.0,2.0
道理,29.0,47.0,33.0,84.0,46.0,14.0,23.0,68.0,40.0,74.0
前途,8.0,11.0,19.0,10.0,63.0,2.0,49.0,57.0,6.0,41.0
建功,0.0,0.0,1.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0
处境,9.0,0.0,16.0,5.0,11.0,0.0,11.0,58.0,3.0,18.0
头顶,2.0,4.0,33.0,65.0,6.0,0.0,1.0,61.0,23.0,26.0
功劳,7.0,2.0,2.0,16.0,2.0,0.0,4.0,53.0,11.0,14.0
特质,16.0,20.0,1.0,41.0,22.0,6.0,1.0,45.0,23.0,52.0
终场哨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
诟病,16.0,9.0,1.0,4.0,2.0,3.0,11.0,45.0,5.0,26.0
母队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
礼物,1.0,31.0,59.0,47.0,34.0,19.0,18.0,56.0,263.0,185.0
屁股,2.0,1.0,48.0,34.0,1.0,0.0,0.0,58.0,6.0,42.0
头衔,9.0,4.0,12.0,7.0,11.0,0.0,3.0,47.0,29.0,45.0
错位,3.0,5.0,5.0,18.0,11.0,0.0,3.0,44.0,2.0,2.0
度角,0.0,0.0,1.0,30.0,0.0,12.0,2.0,37.0,0.0,3.0
特训,0.0,0.0,1.0,0.0,1.0,0.0,1.0,37.0,58.0,13.0
东家,4.0,2.0,9.0,1.0,0.0,0.0,0.0,46.0,0.0,11.0
橄榄枝,4.0,2.0,6.0,0.0,5.0,0.0,0.0,38.0,6.0,10.0
时隔,43.0,7.0,23.0,2.0,3.0,5.0,33.0,48.0,4.0,64.0
战力,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,12.0,0.0
女足,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,2.0,1.0
好球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
街球,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0
主动权,12.0,4.0,1.0,1.0,10.0,0.0,28.0,47.0,4.0,8.0
留队,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
信赖,22.0,22.0,7.0,7.0,15.0,12.0,28.0,49.0,78.0,12.0
借口,7.0,5.0,80.0,19.0,9.0,2.0,15.0,56.0,8.0,10.0
关头,0.0,2.0,9.0,1.0,2.0,0.0,4.0,47.0,8.0,17.0
登顶,10.0,6.0,1.0,5.0,11.0,0.0,1.0,39.0,11.0,38.0
胜利者,1.0,1.0,1.0,1.0,2.0,0.0,0.0,43.0,22.0,12.0
小子,0.0,0.0,8.0,0.0,2.0,0.0,0.0,56.0,26.0,70.0
半程,22.0,0.0,2.0,0.0,2.0,0.0,0.0,34.0,0.0,1.0
上帝,6.0,2.0,2.0,19.0,9.0,0.0,3.0,55.0,24.0,40.0
风采,5.0,16.0,2.0,45.0,24.0,11.0,12.0,45.0,90.0,64.0
灵魂,5.0,26.0,20.0,20.0,14.0,8.0,11.0,55.0,149.0,106.0
网游,16.0,0.0,23.0,1.0,6.0,1.0,9.0,0.0,5400.0,12.0
副本,0.0,0.0,2.0,0.0,5.0,0.0,7.0,1.0,2358.0,8.0
手机游戏,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,1.0
道具,0.0,1.0,11.0,29.0,6.0,2.0,5.0,11.0,2332.0,188.0
玩法,0.0,5.0,18.0,4.0,2.0,5.0,1.0,7.0,1492.0,1.0
公会,3.0,3.0,0.0,0.0,13.0,0.0,11.0,5.0,1558.0,7.0
灵兽,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1167.0,0.0
友友,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0
女儿国,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,5.0
资料片,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1050.0,0.0
赤壁,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1223.0,137.0
服务器,0.0,2.0,11.0,0.0,13.0,0.0,11.0,0.0,1221.0,5.0
坐骑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,4.0
手游,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,0.0
客户端,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,883.0,0.0
充值,1.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,942.0,0.0
极品,0.0,11.0,8.0,12.0,1.0,5.0,0.0,3.0,975.0,7.0
官方网站,12.0,17.0,16.0,1.0,57.0,18.0,44.0,22.0,992.0,21.0
地图,0.0,24.0,33.0,15.0,15.0,22.0,14.0,3.0,1312.0,49.0
充值卡,0.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,738.0,0.0
怪物,0.0,0.0,6.0,9.0,0.0,1.0,0.0,9.0,1018.0,194.0
剧情,0.0,2.0,16.0,13.0,5.0,1.0,1.0,10.0,911.0,577.0
宝箱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,1.0
誓魂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0
组队,0.0,0.0,2.0,0.0,2.0,0.0,0.0,30.0,648.0,2.0
霸王,0.0,3.0,8.0,3.0,3.0,1.0,0.0,12.0,788.0,15.0
精灵,0.0,0.0,6.0,30.0,3.0,7.0,0.0,10.0,773.0,58.0
棒棒,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,528.0,12.0
门派,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,1.0
战场,16.0,10.0,6.0,6.0,22.0,3.0,10.0,54.0,1005.0,100.0
金币,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,732.0,2.0
猛犸,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0
新服,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0
仙镜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0
魔法,1.0,8.0,0.0,33.0,10.0,5.0,0.0,4.0,588.0,252.0
时空,2.0,4.0,3.0,4.0,9.0,1.0,8.0,0.0,667.0,49.0
天劫,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0
幻想,7.0,2.0,14.0,45.0,16.0,2.0,2.0,27.0,722.0,97.0
奖品,5.0,36.0,13.0,7.0,14.0,18.0,4.0,4.0,559.0,7.0
烙印,9.0,5.0,0.0,3.0,3.0,1.0,0.0,12.0,551.0,7.0
空中网,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,439.0,0.0
竞技,2.0,1.0,3.0,1.0,18.0,0.0,8.0,32.0,541.0,14.0
游戏城,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,407.0,0.0
回合制,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
魔幻,0.0,3.0,0.0,9.0,3.0,14.0,0.0,3.0,420.0,241.0
竞技场,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,421.0,2.0
风云,10.0,37.0,4.0,9.0,4.0,1.0,6.0,7.0,521.0,303.0
氏族,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,574.0,0.0
主城,0.0,13.0,25.0,0.0,1.0,0.0,0.0,0.0,401.0,1.0
热血,0.0,0.0,4.0,1.0,0.0,0.0,0.0,21.0,457.0,32.0
双城,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,380.0,2.0
天行,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0
全服,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0
天域,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
挂机,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,306.0,0.0
乐园,1.0,55.0,9.0,2.0,14.0,0.0,15.0,6.0,440.0,23.0
敌人,2.0,0.0,5.0,20.0,11.0,0.0,9.0,42.0,640.0,121.0
邮箱,6.0,11.0,11.0,0.0,15.0,5.0,6.0,2.0,369.0,13.0
交友,0.0,5.0,45.0,2.0,17.0,0.0,8.0,1.0,349.0,4.0
帝国,2.0,3.0,2.0,6.0,17.0,0.0,2.0,6.0,552.0,98.0
出品,1.0,9.0,0.0,12.0,0.0,11.0,1.0,13.0,394.0,265.0
人物造型,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,325.0,16.0
国度,0.0,2.0,0.0,4.0,22.0,0.0,0.0,26.0,350.0,16.0
豪侠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,3.0
恶魔,1.0,0.0,12.0,6.0,1.0,0.0,0.0,2.0,349.0,49.0
经验值,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,240.0,0.0
神兽,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,279.0,1.0
法术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,11.0
印魂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0
种族,0.0,1.0,0.0,2.0,14.0,0.0,1.0,7.0,376.0,31.0
卷轴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0
神话,42.0,22.0,4.0,15.0,5.0,5.0,0.0,21.0,395.0,99.0
声望,0.0,7.0,4.0,3.0,16.0,0.0,7.0,6.0,339.0,10.0
战争,7.0,8.0,19.0,10.0,31.0,1.0,57.0,35.0,542.0,311.0
Q版,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,242.0,14.0
射雕,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,235.0,6.0
航海,0.0,1.0,4.0,1.0,21.0,0.0,3.0,0.0,368.0,2.0
关卡,2.0,0.0,23.0,4.0,6.0,0.0,1.0,3.0,281.0,25.0
战队,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,222.0,18.0
帐号,0.0,0.0,11.0,0.0,3.0,0.0,0.0,10.0,254.0,1.0
点数,3.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,279.0,0.0
巨作,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,232.0,32.0
玩游戏,0.0,0.0,39.0,5.0,7.0,4.0,0.0,4.0,252.0,24.0
传说,7.0,19.0,28.0,37.0,23.0,4.0,4.0,25.0,416.0,125.0
邮件,7.0,3.0,27.0,6.0,33.0,5.0,11.0,23.0,293.0,19.0
魔族,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0
法师,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,285.0,14.0
侠义,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.0
麻将,0.0,3.0,19.0,6.0,2.0,0.0,2.0,0.0,249.0,8.0
话费,3.0,0.0,26.0,0.0,3.0,2.0,0.0,0.0,260.0,0.0
冒险,12.0,10.0,30.0,34.0,30.0,1.0,4.0,31.0,314.0,241.0
大作,3.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,276.0,64.0
变异,1.0,1.0,13.0,23.0,1.0,0.0,10.0,0.0,294.0,12.0
限时,0.0,6.0,3.0,2.0,12.0,14.0,6.0,1.0,209.0,1.0
棋牌,0.0,5.0,2.0,0.0,4.0,0.0,4.0,0.0,194.0,0.0
刺客,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,239.0,41.0
昵称,1.0,0.0,5.0,7.0,6.0,7.0,0.0,16.0,202.0,9.0
战士,2.0,2.0,70.0,6.0,17.0,2.0,20.0,29.0,343.0,105.0
神兵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,0.0
背包,1.0,1.0,33.0,65.0,14.0,10.0,0.0,5.0,257.0,3.0
碎片,0.0,2.0,51.0,9.0,0.0,1.0,5.0,7.0,266.0,24.0
奇幻,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,208.0,114.0
海皇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0
游戏币,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0
居家,0.0,51.0,4.0,49.0,3.0,13.0,40.0,1.0,231.0,6.0
指游,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0
星辰,0.0,3.0,12.0,0.0,5.0,0.0,0.0,0.0,220.0,0.0
手机用户,0.0,0.0,5.0,0.0,19.0,0.0,6.0,0.0,209.0,0.0
海贼王,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,3.0
勇者,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,167.0,5.0
金条,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,219.0,0.0
神雕侠侣,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,150.0,8.0
双迷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0
幻境,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,7.0
探险,1.0,4.0,17.0,5.0,12.0,0.0,0.0,3.0,213.0,35.0
精彩内容,0.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,227.0,2.0
轩辕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.0,0.0
使者,0.0,0.0,7.0,2.0,4.0,1.0,6.0,1.0,228.0,17.0
神域,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0
宝物,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,190.0,10.0
管理员,0.0,1.0,48.0,3.0,7.0,0.0,6.0,3.0,182.0,13.0
剑侠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,6.0
魔力宝贝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0
商人,1.0,38.0,39.0,4.0,10.0,0.0,34.0,27.0,259.0,33.0
智力,1.0,5.0,38.0,35.0,49.0,0.0,25.0,3.0,213.0,9.0
神器,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,172.0,10.0
武将,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,201.0,3.0
魔力,5.0,3.0,3.0,31.0,2.0,3.0,1.0,9.0,166.0,31.0
